Código Município Completo,Município,Nome_Município,latitude,longitude,altitude,Microrregião Geográfica,UF,Mesorregião Geográfica
4213005,13005,Pinheiro Preto,-27.045134616051097,-51.230536483527402,677.18882799999994,4,42,1
4213104,13104,Piratuba,-27.415953551717703,-51.7586498276128,420.79103199999997,5,42,1
4213153,13153,Planalto Alegre,-27.069459776079299,-52.867352030787096,561.12889600000005,2,42,1
4213203,13203,Pomerode,-26.7448263965019,-49.174197527400196,60.133741000000001,12,42,4
4213302,13302,Ponte Alta,-27.467784072792302,-50.377100650820701,850.95724900000005,9,42,3
4213351,13351,Ponte Alta do Norte,-27.1690291828981,-50.465404267765699,971.955871,9,42,3
4213401,13401,Ponte Serrada,-26.874912827643101,-52.014537512532996,978.10829000000001,3,42,1
4213500,13500,Porto Belo,-27.1494662097186,-48.602756739584301,16.308378000000001,13,42,4
4213609,13609,Porto União,-26.230004898086101,-51.081604633596598,759.76087399999994,6,42,2
4213708,13708,Pouso Redondo,-27.265796308401999,-49.880367146836498,365.80025999999998,11,42,4
4213807,13807,Praia Grande,-29.195776363617501,-49.960591976336005,49.739477999999998,20,42,6
4213906,13906,Presidente Castello Branco,-29.195776363617501,-49.960591976336005,49.739477999999998,5,42,1
4214003,14003,Presidente Getúlio,-27.0683436285601,-49.709221201317398,287.72810399999997,11,42,4
4214102,14102,Presidente Nereu,-27.2873292141085,-49.403292771088694,409.07831700000003,11,42,4
4214151,14151,Princesa,-26.4443352068206,-53.598105875642503,579.01541899999995,1,42,1
4214201,14201,Quilombo,-26.740055549814102,-52.727609570087502,431.75069200000002,2,42,1
4214300,14300,Rancho Queimado,-27.677208864110099,-49.008432379963899,801.71022800000003,17,42,5
4214409,14409,Rio das Antas,-26.9378048483659,-51.109736682370396,768.18621599999994,4,42,1
4214508,14508,Rio do Campo,-26.942308431128602,-50.139588913039098,588.75640599999997,11,42,4
4214607,14607,Rio do Oeste,-27.1911665180101,-49.802862216701101,337.182974,11,42,4
4214706,14706,Rio dos Cedros,-26.695567744082901,-49.304809297073795,114.576677,12,42,4
4214805,14805,Rio do Sul,-27.217903225438899,-49.643237529098293,350.39926100000002,11,42,4
4214904,14904,Rio Fortuna,-28.132591388637902,-49.105093802570998,131.96288100000001,18,42,6
4215000,15000,Rio Negrinho,-26.255325027927,-49.5172950755857,788.81771100000003,7,42,2
4215059,15059,Rio Rufino,-27.863235479242999,-49.777591804269498,890.43757800000003,10,42,3
4215075,15075,Riqueza,-27.067594164579599,-53.325286211509898,225.58224799999999,1,42,1
4215109,15109,Rodeio,-26.9435016683708,-49.304707233463603,231.501993,12,42,4
4215208,15208,Romelândia,-26.679463563117999,-53.320158400045997,404.26040399999999,1,42,1
4215307,15307,Salete,-26.975244333431498,-50.001730731096202,436.913071,11,42,4
4215356,15356,Saltinho,-26.608558919573401,-53.058631248925998,650.02248499999996,2,42,1
4215406,15406,Salto Veloso,-26.9031646076917,-51.4052080779569,850.20836199999997,4,42,1
4215455,15455,Sangão,-28.6332229229122,-49.134029864198702,61.067317000000003,18,42,6
4215505,15505,Santa Cecília,-26.956900744614099,-50.422901620340497,1121.2456050000001,9,42,3
4215554,15554,Santa Helena,-26.9398439236403,-53.619987873937902,514.06629999999996,1,42,1
4215604,15604,Santa Rosa de Lima,-28.035605572843203,-49.125091302939403,280.078103,18,42,6
4215653,15653,Santa Rosa do Sul,-29.135288218564298,-49.717626373592402,19.392244999999999,20,42,6
4215679,15679,Santa Terezinha,-26.7809823539531,-50.005529187144099,604.02661899999998,6,42,2
4215687,15687,Santa Terezinha do Progresso,-26.619775573866498,-53.199846961656895,420.19079099999999,2,42,1
4215695,15695,Santiago do Sul,-26.634809090896599,-52.675949479347004,448.597982,2,42,1
4215703,15703,Santo Amaro da Imperatriz,-27.689747758461799,-48.7802399213721,37.562480000000001,16,42,5
4215752,15752,São Bernardino,-26.473278246255799,-52.965538739737404,599.48165900000004,2,42,1
4215802,15802,São Bento do Sul,-26.249485418539198,-49.386978895134497,859.92355099999997,7,42,2
4215901,15901,São Bonifácio,-27.8964966985261,-48.929311958596202,422.20399099999997,17,42,5
4216008,16008,São Carlos,-27.078635077896102,-53.017394273321003,293.198058,2,42,1
4216057,16057,São Cristóvão do Sul,-27.2829466733989,-50.434628933085996,1068.1066229999999,9,42,3
4216107,16107,São Domingos,-26.583934519094601,-52.6438219417197,516.94271800000001,3,42,1
4216206,16206,São Francisco do Sul,-26.2064632352347,-48.6619564164804,8.5260590000000001,8,42,2
4216255,16255,São João do Oeste,-27.097482625441501,-53.595966679744301,337.939301,1,42,1
4216305,16305,São João Batista,-27.295880556737899,-48.857004280246201,23.544476,15,42,5
4216354,16354,São João do Itaperiú,-26.617454046311799,-48.767765386762598,19.539460999999999,13,42,4
4216404,16404,São João do Sul,-29.223479791248398,-49.806571385691996,9.6162270000000003,20,42,6
4216503,16503,São Joaquim,-28.1644710065097,-49.756314324205199,1204.1295680000001,10,42,3
4216602,16602,São José,-27.575267189722702,-48.606676198645005,29.341038999999999,16,42,5
4216701,16701,São José do Cedro,-26.504464509522101,-53.626854845874796,582.72427000000005,1,42,1
4216800,16800,São José do Cerrito,-27.668586518753401,-50.581386176330504,881.22956599999998,10,42,3
4216909,16909,São Lourenço do Oeste,-26.405245964478098,-52.787853931865399,674.32870400000002,2,42,1
4217006,17006,São Ludgero,-28.326895525075802,-49.175684324719299,50.644922999999999,18,42,6
4217105,17105,São Martinho,-28.164495289610002,-48.977786248035599,37.699944000000002,18,42,6
4217154,17154,São Miguel da Boa Vista,-26.694475145317,-53.254556376680199,442.00546400000002,2,42,1
4217204,17204,São Miguel do Oeste,-26.694475145317,-53.254556376680199,442.00546400000002,1,42,1
4217253,17253,São Pedro de Alcântara,-27.567170093390203,-48.7876695873071,210.99562900000001,16,42,5
4217303,17303,Saudades,-26.919756951044899,-52.995569727251102,464.461724,2,42,1
4217402,17402,Schroeder,-26.4209759126271,-49.073259691514899,34.745947000000001,8,42,2
4217501,17501,Seara,-27.214846663126501,-52.3260673207567,393.01511599999998,5,42,1
4217550,17550,Serra Alta,-26.724773374051203,-53.0462763415455,653.00680399999999,2,42,1
4217600,17600,Siderópolis,-28.5951024182345,-49.420540933002997,130.98299700000001,19,42,6
4217709,17709,Sombrio,-29.109132756826099,-49.634210364134098,12.004294,20,42,6
4217758,17758,Sul Brasil,-26.736936209705998,-52.964204795729898,406.50565799999998,2,42,1
4217808,17808,Taió,-27.050414610775601,-50.112529265058399,380.53276699999998,11,42,4
4217907,17907,Tangará,-27.146271648815798,-51.040729199751397,813.45961499999999,4,42,1
4217956,17956,Tigrinhos,-26.689474837759398,-53.157541983914804,633.51094799999998,2,42,1
4218004,18004,Tijucas,-27.239453607210603,-48.632070563869597,3.337707,15,42,5
4218103,18103,Timbé do Sul,-28.8325174934795,-49.844117762794305,122.88443599999999,20,42,6
4218202,18202,Timbó,-26.822902574987801,-49.277712289797201,70.572382000000005,12,42,4
4218251,18251,Timbó Grande,-26.617828491043802,-50.674674136489401,958.78082300000005,6,42,2
4218301,18301,Três Barras,-26.114096336759999,-50.305419367994801,787.96066399999995,6,42,2
4218350,18350,Treviso,-28.518484857940802,-49.455933378851,152.23907500000001,19,42,6
4218400,18400,Treze de Maio,-28.5789007588583,-49.105588298956903,15.196716,18,42,6
4218509,18509,Treze Tílias,-26.998536305870601,-51.4146746650895,796.46029099999998,4,42,1
4218608,18608,Trombudo Central,-27.303019529090299,-49.792478234055999,354.80021399999998,11,42,4
4218707,18707,Tubarão,-28.480033947850099,-49.005268077024496,15.637309,18,42,6
4218756,18756,Tunápolis,-26.9722235914893,-53.641459736047004,420.17682600000001,1,42,1
4218806,18806,Turvo,-28.9247492173882,-49.680865745115895,29.409856999999999,20,42,6
4218855,18855,União do Oeste,-26.761737013747503,-52.8514964564325,454.13451700000002,2,42,1
4218905,18905,Urubici,-27.9553821192297,-49.577136499219897,938.89606400000002,10,42,3
4218954,18954,Urupema,-27.952685809815897,-49.873211242398796,1345.4171120000001,10,42,3
4219002,19002,Urussanga,-28.519966203921101,-49.319107918564697,47.447581,19,42,6
4219101,19101,Vargeão,-26.863983317370497,-52.154105650117998,896.04939400000001,3,42,1
4219150,19150,Vargem,-27.489970100429602,-50.978150625654898,778.10017400000004,9,42,3
4219176,19176,Vargem Bonita,-27.0032416045091,-51.744740181404595,933.16945099999998,4,42,1
4219200,19200,Vidal Ramos,-27.395778698688101,-49.368219172611404,361.86051600000002,14,42,4
4219309,19309,Videira,-26.947801107470799,-51.239020402030398,778.02340900000002,4,42,1
4219358,19358,Vitor Meireles,-26.881577618578103,-49.830751960968399,383.60494999999997,11,42,4
4219408,19408,Witmarsum,-26.926742723396,-49.804203375440103,400.07521700000001,11,42,4
4219507,19507,Xanxerê,-26.9639806216334,-52.423667118883294,740.68572099999994,3,42,1
4219606,19606,Xavantina,-27.021288686656899,-52.332681511912796,849.08416299999999,5,42,1
4219705,19705,Xaxim,-26.963719499236898,-52.534932518303897,770.95441300000005,3,42,1
4219853,19853,Zortéa,-27.450251411681901,-51.549566306840802,685.295298,9,42,3
4220000,20000,Balneário Rincão,-27.450251411681901,-51.549566306840802,685.295298,19,42,6
4300034,34,Aceguá,-31.8640153042621,-54.164731536363398,237.92224999999999,31,43,6
4300059,59,Água Santa,-28.175054748511901,-52.034632789162302,654.84005400000001,10,43,1
4300109,109,Agudo,-29.6456633632496,-53.2586916877151,65.793788000000006,19,43,3
4300208,208,Ajuricaba,-28.2377290066893,-53.772818889987299,329.68481600000001,8,43,1
4300307,307,Alecrim,-27.6610744578017,-54.767096221740701,307.85326500000002,1,43,1
4300406,406,Alegrete,-29.782043209124502,-55.795870145333105,94.731202999999994,29,43,6
4300455,455,Alegria,-27.837299956370298,-54.057366413138496,358.19738699999999,8,43,1
4300471,471,Almirante Tamandaré do Sul,-28.060109475860703,-52.966031325428006,556.58154100000002,9,43,1
4300505,505,Alpestre,-27.248768756690101,-53.037366048551206,447.88731300000001,3,43,1
4300554,554,Alto Alegre,-28.774745537069101,-52.9907552806891,386.50163600000002,11,43,1
4300570,570,Alto Feliz,-29.390139166844801,-51.315815667840802,317.30055499999997,23,43,5
4300604,604,Alvorada,-29.997493064742301,-51.077729454200103,13.440668000000001,26,43,5
4300638,638,Amaral Ferrador,-30.875147601169399,-52.251270396969801,47.840544000000001,32,43,7
4300646,646,Ametista do Sul,-27.356425473784903,-53.192177261996896,465.82006100000001,3,43,1
4300661,661,André da Rocha,-28.631977202881902,-51.573737971200899,704.87617399999999,14,43,2
4300703,703,Anta Gorda,-28.970884363101501,-52.015823439407299,423.62564600000002,14,43,2
4300802,802,Antônio Prado,-28.855437624629801,-51.283576924340899,640.43627200000003,16,43,2
4300851,851,Arambaré,-30.909345550011903,-51.501318250596796,6.7584749999999998,28,43,5
4300877,877,Araricá,-29.617243592930102,-50.925676614680796,32.21228,26,43,5
4300901,901,Aratiba,-27.3944441288949,-52.3038319547884,413.79725300000001,4,43,1
4301008,1008,Arroio do Meio,-29.398890719136801,-51.947449491613902,40.290725000000002,21,43,4
4301057,1057,Arroio do Sal,-29.592960743965499,-49.932957517977997,11.901147999999999,27,43,5
4301073,1073,Arroio do Padre,-31.440643993069298,-52.433301504409599,245.647265,33,43,7
4301107,1107,Arroio dos Ratos,-30.090013114676601,-51.733806866458004,46.985912999999996,25,43,5
4301206,1206,Arroio do Tigre,-29.335859613303601,-53.086395567176496,349.51788900000003,20,43,4
4301305,1305,Arroio Grande,-32.236344125667202,-53.082248348218101,29.418486999999999,34,43,7
4301404,1404,Arvorezinha,-28.8730493916397,-52.179511939529299,743.19886399999996,14,43,2
4301503,1503,Augusto Pestana,-28.513351989114199,-53.989470080722597,389.69798300000002,8,43,1
4301552,1552,Áurea,-27.693786650391001,-52.054175669132903,601.40405899999996,4,43,1
4301602,1602,Bagé,-31.330501841547502,-54.107083285169999,209.09569099999999,31,43,6
4301636,1636,Balneário Pinhal,-30.285058682821198,-50.246479830723899,4.2081499999999998,27,43,5
4301651,1651,Barão,-29.3808640678083,-51.497537680897302,657.83620399999995,23,43,5
4301701,1701,Barão de Cotegipe,-27.617092567143199,-52.377750325027499,690.33970599999998,4,43,1
4301750,1750,Barão do Triunfo,-30.390483854734498,-51.737669474838803,270.502476,25,43,5
4301800,1800,Barracão,-27.680229871389702,-51.460151458378498,744.18397400000003,5,43,1
4301859,1859,Barra do Guarita,-27.1880699614942,-53.714412693305803,189.74080499999999,2,43,1
4301875,1875,Barra do Quaraí,-30.211075407921697,-57.557060324812198,42.040799999999997,29,43,6
4301909,1909,Barra do Ribeiro,-30.292675499886801,-51.300873600611503,9.0484659999999995,28,43,5
4301925,1925,Barra do Rio Azul,-27.4087577154522,-52.414104946450102,437.10416400000003,4,43,1
4301958,1958,Barra Funda,-27.923825845175301,-53.036296669603601,372.97956499999998,9,43,1
4302006,2006,Barros Cassal,-29.087704360738499,-52.5877521245,633.38729499999999,13,43,1
4302055,2055,Benjamin Constant do Sul,-27.508583562657599,-52.602225004721895,760.90999299999999,4,43,1
4302105,2105,Bento Gonçalves,-29.167401933191201,-51.515560306323898,629.11720700000001,16,43,2
4302154,2154,Boa Vista das Missões,-27.666111035038401,-53.312756393758001,569.949071,9,43,1
4302204,2204,Boa Vista do Buricá,-27.671566996782598,-54.109481255269799,283.023797,2,43,1
4302220,2220,Boa Vista do Cadeado,-28.577434475480501,-53.813734635114905,418.51280400000002,11,43,1
4302238,2238,Boa Vista do Incra,-28.818488034018703,-53.388704960602901,422.21061500000002,11,43,1
4302253,2253,Boa Vista do Sul,-29.350119371492401,-51.677271837137297,430.22831600000001,16,43,2
4302303,2303,Bom Jesus,-28.670577675642701,-50.433349269980198,1054.3528020000001,15,43,2
4302352,2352,Bom Princípio,-29.4944851149457,-51.355519097395998,35.543196000000002,23,43,5
4302378,2378,Bom Progresso,-27.546774204155398,-53.866790885640199,465.31046400000002,2,43,1
4302402,2402,Bom Retiro do Sul,-29.607422619857299,-51.943846765958604,22.859586,21,43,4
4302451,2451,Boqueirão do Leão,-29.305157917908499,-52.4280502644718,502.153727,21,43,4
4302501,2501,Bossoroca,-28.7307243302239,-54.909810925254504,260.54817000000003,7,43,1
4302584,2584,Bozano,-28.352409886900599,-53.701573863717002,424.38531999999998,8,43,1
4302600,2600,Braga,-27.619192507534702,-53.744329382075193,439.97037,2,43,1
4302659,2659,Brochier,-29.555527955557199,-51.5889159716534,109.88605200000001,23,43,5
4302709,2709,Butiá,-30.1161440126473,-51.9614829532158,52.151696999999999,25,43,5
4302808,2808,Caçapava do Sul,-30.460093126509999,-53.403362743768504,167.08291500000001,32,43,7
4302907,2907,Cacequi,-29.8802876604795,-54.827727690336204,125.39202899999999,18,43,3
4303004,3004,Cachoeira do Sul,-30.141065627362899,-53.1587786877,95.073543999999998,22,43,4
4303103,3103,Cachoeirinha,-29.950629444344699,-51.093676954262804,14.155329999999999,26,43,5
4303202,3202,Cacique Doble,-27.7682324660163,-51.664113449838197,621.73142499999994,5,43,1
4303301,3301,Caibaté,-28.291074819166798,-54.637886704208704,289.08860900000002,6,43,1
4303400,3400,Caiçara,-27.280940664627,-53.431895485104,567.33444499999996,3,43,1
4303509,3509,Camaquã,-30.9158923482746,-51.799943789382993,25.879802000000002,28,43,5
4303558,3558,Camargo,-28.589237531546999,-52.203798973251395,441.54010199999999,10,43,1
4303608,3608,Cambará do Sul,-28.900053706912001,-50.134195019071505,1090.9170810000001,15,43,2
4303673,3673,Campestre da Serra,-28.7965122468981,-51.095664004837403,768.97361699999999,15,43,2
4303707,3707,Campina das Missões,-27.991690028400299,-54.845328950828801,143.87652299999999,6,43,1
4303806,3806,Campinas do Sul,-27.711601416101502,-52.633104477776307,578.18933800000002,4,43,1
4303905,3905,Campo Bom,-29.675685097122798,-51.058869924278497,21.936672999999999,26,43,5
4304002,4002,Campo Novo,-27.6744926102172,-53.802813868673702,434.51878199999999,2,43,1
4304101,4101,Campos Borges,-28.8921317673265,-52.998914733227998,504.79130099999998,11,43,1
4304200,4200,Candelária,-29.713489071319703,-52.889685315895001,79.804502999999997,20,43,4
4304309,4309,Cândido Godói,-27.951318068100999,-54.752834042894101,319.93161600000002,1,43,1
4304358,4358,Candiota,-31.5610097235535,-53.677804642512697,225.521444,32,43,7
4304408,4408,Canela,-29.357971850415097,-50.814867349363595,819.95325300000002,24,43,5
4304507,4507,Canguçu,-31.393859524316301,-52.676285832072395,405.97528299999999,33,43,7
4304606,4606,Canoas,-29.9186967064906,-51.181029780687602,19.399099,26,43,5
4304614,4614,Canudos do Vale,-29.9186967064906,-51.181029780687602,19.399099,21,43,4
4304622,4622,Capão Bonito do Sul,-29.9186967064906,-51.181029780687602,19.399099,15,43,2
4304630,4630,Capão da Canoa,-29.761466640119799,-50.020022444273195,7.0205780000000004,27,43,5
4304655,4655,Capão do Cipó,-28.919750630842298,-54.705138083363899,368.67149499999999,17,43,3
4304663,4663,Capão do Leão,-31.766838656648602,-52.487007572062701,27.722591999999999,33,43,7
4304671,4671,Capivari do Sul,-30.149659662938202,-50.508807934093404,11.337116,27,43,5
4304689,4689,Capela de Santana,-29.7019448519831,-51.321769345411397,35.960783999999997,23,43,5
4304697,4697,Capitão,-29.2694996085818,-51.985968845638901,474.70135499999998,21,43,4
4304705,4705,Carazinho,-28.286510590894899,-52.791897388103806,588.81387400000006,9,43,1
4304713,4713,Caraá,-29.7786374562404,-50.435756429569601,40.727221,27,43,5
4304804,4804,Carlos Barbosa,-29.350385341244099,-51.566627931336001,466.16094099999998,16,43,2
4304853,4853,Carlos Gomes,-27.7148920750864,-51.917576229865197,439.44451500000002,4,43,1
4304903,4903,Casca,-28.559874016842098,-51.983232657416401,601.58922600000005,10,43,1
4304952,4952,Caseiros,-28.273565470281103,-51.692682822330305,801.80453899999998,10,43,1
4305009,5009,Catuípe,-28.2542344724617,-54.012386847674399,280.58314100000001,7,43,1
4305108,5108,Caxias do Sul,-29.166899011062103,-51.178860205882998,782.36692800000003,16,43,2
4305116,5116,Centenário,-27.762847130393901,-52.002053845845701,684.18686700000001,4,43,1
4305124,5124,Cerrito,-31.852639126783998,-52.814802332280898,35.404589000000001,33,43,7
4305132,5132,Cerro Branco,-29.656287194921699,-52.941977801743903,81.544605000000004,22,43,4
4305157,5157,Cerro Grande,-27.607980134736902,-53.1659130764764,368.25052899999997,9,43,1
4305173,5173,Cerro Grande do Sul,-30.602028928950599,-51.753103265218698,89.404593000000006,28,43,5
4305207,5207,Cerro Largo,-28.1478408769518,-54.7399972398551,195.272762,6,43,1
4305306,5306,Chapada,-27.978557060285102,-53.157989498806998,525.95143700000006,9,43,1
4305355,5355,Charqueadas,-29.9568003630446,-51.625006052184702,23.962440000000001,25,43,5
4305371,5371,Charrua,-27.952831101069602,-52.029411953513502,563.87352399999997,10,43,1
4305405,5405,Chiapetta,-27.917364754007803,-53.945749702382201,471.75034499999998,8,43,1
4305439,5439,Chuí,-33.687566868729697,-53.462675141684301,21.227314,35,43,7
4305447,5447,Chuvisca,-30.757426711190902,-51.978542222628398,223.17473100000001,28,43,5
4305454,5454,Cidreira,-30.1811699861621,-50.209092333871901,8.1018170000000005,27,43,5
4305504,5504,Ciríaco,-28.344302543514601,-51.883031291955803,788.17810399999996,10,43,1
4305587,5587,Colinas,-29.392536871608801,-51.868575546499805,67.642233000000004,21,43,4
4305603,5603,Colorado,-28.5229477598944,-52.993176319463302,447.66071399999998,12,43,1
4305702,5702,Condor,-28.205295775293699,-53.488943330852898,469.84723000000002,8,43,1
4305801,5801,Constantina,-27.669426220947198,-52.927079572294296,459.59660300000002,3,43,1
4305835,5835,Coqueiro Baixo,-29.179256801256901,-52.0946025596403,375.62949099999997,21,43,4
4305850,5850,Coqueiros do Sul,-28.117428320627997,-52.7788008455504,585.03045099999997,9,43,1
4305871,5871,Coronel Barros,-28.384540858676303,-54.073662430288799,297.22735999999998,8,43,1
4305900,5900,Coronel Bicaco,-27.683382216420497,-53.743949240442099,454.51590399999998,8,43,1
4305934,5934,Coronel Pilar,-29.2727100754175,-51.684934596555195,510.645399,16,43,2
4305959,5959,Cotiporã,-28.998576427598199,-51.696433677402602,589.05521299999998,16,43,2
4305975,5975,Coxilha,-28.121341710779198,-52.3002778295103,705.50222499999995,10,43,1
4306007,6007,Crissiumal,-27.498012269392699,-54.100034906165298,383.27708100000001,2,43,1
4306056,6056,Cristal,-30.999345191821998,-52.049410401776406,55.711053,33,43,7
4306072,6072,Cristal do Sul,-27.453629567169401,-53.249184495257403,333.74040600000001,3,43,1
4306106,6106,Cruz Alta,-28.642446608489099,-53.6052407621196,469.58174300000002,11,43,1
4306130,6130,Cruzaltense,-28.642446608489099,-53.6052407621196,469.58174300000002,4,43,1
4306205,6205,Cruzeiro do Sul,-29.5082909687012,-51.991575885173404,17.456842000000002,21,43,4
4306304,6304,David Canabarro,-28.3846115340599,-51.852249056523,672.31296499999996,10,43,1
4306320,6320,Derrubadas,-27.265390936297301,-53.865119460332501,454.249413,2,43,1
4306353,6353,Dezesseis de Novembro,-28.226876443498497,-55.048208502039898,178.07369800000001,7,43,1
4306379,6379,Dilermando de Aguiar,-29.7019639097539,-54.213560384502095,108.98682700000001,18,43,3
4306403,6403,Dois Irmãos,-29.584158778904698,-51.087619313020895,171.43348900000001,24,43,5
4306429,6429,Dois Irmãos das Missões,-27.6575367314489,-53.530864623522902,528.18298700000003,3,43,1
4306452,6452,Dois Lajeados,-28.9752053862425,-51.835102986864804,513.30844200000001,14,43,2
4306502,6502,Dom Feliciano,-30.708598426315003,-52.103933579677999,120.742507,28,43,5
4306551,6551,Dom Pedro de Alcântara,-29.370187079104401,-49.849549961729601,16.480701,27,43,5
4306601,6601,Dom Pedrito,-30.981267056751101,-54.674130183823699,141.45651599999999,31,43,6
4306700,6700,Dona Francisca,-29.624852491347298,-53.362333180785001,49.968409000000001,19,43,3
4306734,6734,Doutor Maurício Cardoso,-27.509212613712499,-54.358267990526805,246.713142,2,43,1
4306759,6759,Doutor Ricardo,-29.0990310609603,-51.984904392116199,470.05742900000001,21,43,4
4306767,6767,Eldorado do Sul,-29.999292594586802,-51.310418926013,6.8440659999999998,26,43,5
4306809,6809,Encantado,-29.2399172072227,-51.8730231343648,65.878370000000004,21,43,4
4306908,6908,Encruzilhada do Sul,-30.543657324769203,-52.522045389855798,431.61062900000002,32,43,7
4306924,6924,Engenho Velho,-27.708586519665101,-52.911920503024099,500.40702099999999,3,43,1
4306932,6932,Entre-Ijuís,-28.3627942778995,-54.271431851194706,243.764927,7,43,1
4306957,6957,Entre Rios do Sul,-27.528857931636303,-52.735067952125604,625.602081,4,43,1
4306973,6973,Erebango,-27.849195940860302,-52.299711402977103,753.89341100000001,4,43,1
4307005,7005,Erechim,-27.757480804034401,-52.239295834869502,791.89000199999998,4,43,1
4307054,7054,Ernestina,-28.4971546905367,-52.5721762088587,502.37510099999997,10,43,1
4307104,7104,Herval,-31.8754887327547,-53.020002014717697,60.587952999999999,34,43,7
4307203,7203,Erval Grande,-27.393336674507601,-52.570112052353196,779.68153700000005,4,43,1
4307302,7302,Erval Seco,-27.575044789030901,-53.536447186308095,480.54688900000002,3,43,1
4307401,7401,Esmeralda,-28.0572763479842,-51.1887936624614,944.97248999999999,15,43,2
4307450,7450,Esperança do Sul,-27.359943608841203,-53.9927678151195,378.64304700000002,2,43,1
4307500,7500,Espumoso,-28.951694035748798,-52.953297065694898,537.95947100000001,11,43,1
4307559,7559,Estação,-27.909006341528801,-52.2704857966567,773.29847900000004,4,43,1
4307609,7609,Estância Velha,-29.650147967601299,-51.174293924986095,41.507919000000001,26,43,5
4307708,7708,Esteio,-29.8521862954581,-51.143837339432004,27.808668000000001,26,43,5
4307807,7807,Estrela,-29.4386427524061,-51.912382686668103,51.079022000000002,21,43,4
4307815,7815,Estrela Velha,-29.179661361701299,-53.160293778686501,401.54395399999999,20,43,4
4307831,7831,Eugênio de Castro,-28.525059762610702,-54.148112618486202,319.492636,7,43,1
4307864,7864,Fagundes Varela,-28.882134312618103,-51.691448747733006,585.87830399999996,16,43,2
4307906,7906,Farroupilha,-29.223679186835099,-51.348349573769802,767.97346900000002,16,43,2
4308003,8003,Faxinal do Soturno,-29.574329539770702,-53.439064819705806,88.681562,19,43,3
4308052,8052,Faxinalzinho,-27.425415506908202,-52.670591242164697,710.97598000000005,4,43,1
4308078,8078,Fazenda Vilanova,-29.5885745296736,-51.821183044640804,141.98636500000001,21,43,4
4308102,8102,Feliz,-29.453970926152,-51.310102135355699,42.278978000000002,23,43,5
4308201,8201,Flores da Cunha,-29.0311421436903,-51.182220576935897,754.90960099999995,16,43,2
4308250,8250,Floriano Peixoto,-27.862509277899502,-52.085607099939104,698.53164700000002,4,43,1
4308300,8300,Fontoura Xavier,-28.982167789175403,-52.344953183775303,764.78684899999996,13,43,1
4308409,8409,Formigueiro,-29.9976338154204,-53.500294414944506,123.164908,19,43,3
4308433,8433,Forquetinha,-29.380633784728701,-52.096917058527204,56.725543999999999,21,43,4
4308458,8458,Fortaleza dos Valos,-28.787882970994097,-53.235523263911794,421.80407600000001,11,43,1
4308508,8508,Frederico Westphalen,-27.353371550646397,-53.279123471756797,233.41015200000001,3,43,1
4308607,8607,Garibaldi,-29.254549112824499,-51.529548458799702,606.37549799999999,16,43,2
4308656,8656,Garruchos,-28.189476790068699,-55.634071950104399,89.971558000000002,29,43,6
4308706,8706,Gaurama,-27.6092192936269,-52.161736514190295,734.76573699999994,4,43,1
4308805,8805,General Câmara,-29.833609232847,-51.994987054490799,81.006953999999993,25,43,5
4308854,8854,Gentil,-28.326222035940802,-52.049070419421604,776.65106400000002,10,43,1
4308904,8904,Getúlio Vargas,-27.8759119305256,-52.249574123331001,664.92590600000005,4,43,1
4309001,9001,Giruá,-27.9306007992787,-54.3724610501692,386.40576600000003,7,43,1
4309050,9050,Glorinha,-29.8771339612804,-50.7862074318938,47.843589000000001,26,43,5
4309100,9100,Gramado,-29.3797375183577,-50.871945700281401,816.590057,24,43,5
4309126,9126,Gramado dos Loureiros,-27.444385021406998,-52.9182179830321,529.05974500000002,3,43,1
4309159,9159,Gramado Xavier,-29.269936217535502,-52.577837756966503,462.70651800000002,20,43,4
4309209,9209,Gravataí,-29.945518913336301,-50.990792974774102,20.652168,26,43,5
4309258,9258,Guabiju,-28.540671531039102,-51.691047358074698,723.98175600000002,14,43,2
4309308,9308,Guaíba,-30.108601922373598,-51.3146836637248,19.096920000000001,26,43,5
4309407,9407,Guaporé,-28.8491336404505,-51.890650687492695,465.83465100000001,14,43,2
4309506,9506,Guarani das Missões,-28.141779257345398,-54.5605559296609,269.02601199999998,6,43,1
4309555,9555,Harmonia,-29.549049086787399,-51.414039704657995,18.543707000000001,23,43,5
4309571,9571,Herveiras,-29.457043810903397,-52.650170595805498,532.49673900000005,20,43,4
4309605,9605,Horizontina,-27.5279812800973,-54.241855692369199,191.83594199999999,2,43,1
4309654,9654,Hulha Negra,-31.405098248387102,-53.867824794008698,194.57324199999999,31,43,6
4309704,9704,Humaitá,-27.561489816120702,-53.976505573700095,447.36991799999998,2,43,1
4309753,9753,Ibarama,-29.420744361083699,-53.133200012943703,321.87899900000002,20,43,4
4309803,9803,Ibiaçá,-28.048849521490499,-51.857252090220101,604.27830100000006,5,43,1
4309902,9902,Ibiraiaras,-28.369226729447902,-51.635323989188301,784.04934200000002,10,43,1
4309951,9951,Ibirapuitã,-28.615020415163301,-52.519385587848902,591.62086799999997,13,43,1
4310009,10009,Ibirubá,-28.5635042943542,-53.136415423646504,432.36659600000002,11,43,1
4310108,10108,Igrejinha,-29.5722204557553,-50.798710733321698,38.579934999999999,24,43,5
4310207,10207,Ijuí,-28.4528064963269,-53.855752444040995,410.76049999999998,8,43,1
